6
1    -7.3512955601        0.9401374209        0.0000000000
1    -7.3453185233       -0.9495785474        0.0000000000
1     0.2075700199        0.9640437263        0.0000000000
1     0.2135451137       -0.9256722375        0.0000000000
1     7.2058443866        1.0159718745        0.0000000000
1     7.0696545633       -1.0449022368        0.0000000000
